2025-01-20 16:12:41.050 | INFO     | utils.utils_logger:<module>:38 - Logging to file: logs/project_log.log
2025-01-20 16:14:23.509 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Alice'}
2025-01-20 16:14:23.514 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Distributed systems are fascinating.', 'author': 'Alice'}
2025-01-20 16:14:23.514 | INFO     | __main__:process_message:95 - Message received from author: Alice
2025-01-20 16:14:23.514 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 18, 'Alice': 25, 'Charlie': 15, 'Diana': 27, 'Bob': 17}
2025-01-20 16:14:24.515 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Charlie'}
2025-01-20 16:14:24.516 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Have a great day!', 'author': 'Charlie'}
2025-01-20 16:14:24.516 | INFO     | __main__:process_message:95 - Message received from author: Charlie
2025-01-20 16:14:24.516 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 18, 'Alice': 25, 'Charlie': 16, 'Diana': 27, 'Bob': 17}
2025-01-20 16:14:25.520 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-20 16:14:25.525 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-20 16:14:25.525 | INFO     | __main__:process_message:95 - Message received from author: Alice
2025-01-20 16:14:25.525 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 18, 'Alice': 26, 'Charlie': 16, 'Diana': 27, 'Bob': 17}
2025-01-20 16:14:26.525 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-20 16:14:26.530 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-20 16:14:26.531 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:14:26.531 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 18, 'Alice': 26, 'Charlie': 16, 'Diana': 28, 'Bob': 17}
2025-01-20 16:14:27.531 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-01-20 16:14:27.533 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-01-20 16:14:27.533 | INFO     | __main__:process_message:95 - Message received from author: Alice
2025-01-20 16:14:27.533 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 18, 'Alice': 27, 'Charlie': 16, 'Diana': 28, 'Bob': 17}
2025-01-20 16:14:28.537 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-01-20 16:14:28.541 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-01-20 16:14:28.541 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:14:28.541 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 18, 'Alice': 27, 'Charlie': 16, 'Diana': 29, 'Bob': 17}
2025-01-20 16:14:29.544 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-20 16:14:29.546 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-20 16:14:29.546 | INFO     | __main__:process_message:95 - Message received from author: Eve
2025-01-20 16:14:29.546 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 19, 'Alice': 27, 'Charlie': 16, 'Diana': 29, 'Bob': 17}
2025-01-20 16:14:30.550 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-20 16:14:30.555 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-20 16:14:30.555 | INFO     | __main__:process_message:95 - Message received from author: Eve
2025-01-20 16:14:30.555 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 20, 'Alice': 27, 'Charlie': 16, 'Diana': 29, 'Bob': 17}
2025-01-20 16:14:31.555 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-20 16:14:31.558 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-20 16:14:31.558 | INFO     | __main__:process_message:95 - Message received from author: Alice
2025-01-20 16:14:31.559 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 20, 'Alice': 28, 'Charlie': 16, 'Diana': 29, 'Bob': 17}
2025-01-20 16:14:32.556 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-20 16:14:33.561 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-01-20 16:14:34.566 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Charlie'}
2025-01-20 16:14:35.572 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-01-20 16:14:36.578 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Bob'}
2025-01-20 16:14:37.584 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-20 16:14:38.590 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Eve'}
2025-01-20 16:14:39.596 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Alice'}
2025-01-20 16:14:40.602 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Alice'}
2025-01-20 16:14:41.609 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-20 16:14:42.611 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Eve'}
2025-01-20 16:14:43.614 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Charlie'}
2025-01-20 16:14:44.620 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Bob'}
2025-01-20 16:14:45.628 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-20 16:14:46.631 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Diana'}
2025-01-20 16:14:47.637 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Diana'}
2025-01-20 16:14:48.643 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Hello, Kafka world!', 'author': 'Bob'}
2025-01-20 16:14:49.647 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-20 16:14:50.651 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Diana'}
2025-01-20 16:14:51.653 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Alice'}
2025-01-20 16:14:52.658 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Hello, Kafka world!', 'author': 'Charlie'}
2025-01-20 16:14:53.661 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Diana'}
2025-01-20 16:14:54.662 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Bob'}
2025-01-20 16:14:55.668 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-20 16:14:56.671 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Hello, Kafka world!', 'author': 'Alice'}
2025-01-20 16:14:57.674 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Alice'}
2025-01-20 16:14:58.679 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Charlie'}
2025-01-20 16:14:59.682 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Bob'}
2025-01-20 16:15:00.686 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Streaming data is fun.', 'author': 'Diana'}
2025-01-20 16:15:01.688 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-20 16:15:02.694 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Alice'}
2025-01-20 16:15:03.697 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Streaming data is fun.', 'author': 'Charlie'}
2025-01-20 16:15:04.699 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-20 16:15:05.703 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Diana'}
2025-01-20 16:15:06.704 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-20 16:15:07.707 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-01-20 16:15:08.712 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Bob'}
2025-01-20 16:15:09.715 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Streaming data is fun.', 'author': 'Diana'}
2025-01-20 16:15:10.718 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Bob'}
2025-01-20 16:15:11.723 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-20 16:15:12.729 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Hello, Kafka world!', 'author': 'Bob'}
2025-01-20 16:15:13.734 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Alice'}
2025-01-20 16:15:14.740 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Streaming data is fun.', 'author': 'Eve'}
2025-01-20 16:15:15.746 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-20 16:15:16.747 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Bob'}
2025-01-20 16:15:17.750 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Charlie'}
2025-01-20 16:15:18.756 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-20 16:15:19.761 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Bob'}
2025-01-20 16:15:20.764 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-20 16:15:21.769 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Streaming data is fun.', 'author': 'Alice'}
2025-01-20 16:15:22.775 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-20 16:15:22.858 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-20 16:15:22.858 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:15:22.858 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 20, 'Alice': 28, 'Charlie': 16, 'Diana': 30, 'Bob': 17}
2025-01-20 16:15:23.780 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Streaming data is fun.', 'author': 'Alice'}
2025-01-20 16:15:23.789 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Streaming data is fun.', 'author': 'Alice'}
2025-01-20 16:15:23.790 | INFO     | __main__:process_message:95 - Message received from author: Alice
2025-01-20 16:15:23.790 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 20, 'Alice': 29, 'Charlie': 16, 'Diana': 30, 'Bob': 17}
2025-01-20 16:15:24.787 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Diana'}
2025-01-20 16:15:24.793 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'This is a buzz message.', 'author': 'Diana'}
2025-01-20 16:15:24.794 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:15:24.794 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 20, 'Alice': 29, 'Charlie': 16, 'Diana': 31, 'Bob': 17}
2025-01-20 16:15:25.793 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Bob'}
2025-01-20 16:15:25.848 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Bob'}
2025-01-20 16:15:25.848 | INFO     | __main__:process_message:95 - Message received from author: Bob
2025-01-20 16:15:25.848 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 20, 'Alice': 29, 'Charlie': 16, 'Diana': 31, 'Bob': 18}
2025-01-20 16:15:26.799 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-20 16:15:26.805 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-20 16:15:26.805 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:15:26.806 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 20, 'Alice': 29, 'Charlie': 16, 'Diana': 32, 'Bob': 18}
2025-01-20 16:15:27.805 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-20 16:15:27.813 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Kafka is awesome.', 'author': 'Alice'}
2025-01-20 16:15:27.813 | INFO     | __main__:process_message:95 - Message received from author: Alice
2025-01-20 16:15:27.814 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 20, 'Alice': 30, 'Charlie': 16, 'Diana': 32, 'Bob': 18}
2025-01-20 16:15:28.813 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Eve'}
2025-01-20 16:15:28.824 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Kafka is awesome.', 'author': 'Eve'}
2025-01-20 16:15:28.824 | INFO     | __main__:process_message:95 - Message received from author: Eve
2025-01-20 16:15:28.825 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 21, 'Alice': 30, 'Charlie': 16, 'Diana': 32, 'Bob': 18}
2025-01-20 16:15:29.816 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-20 16:15:29.824 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Have a great day!', 'author': 'Diana'}
2025-01-20 16:15:29.824 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:15:29.824 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 21, 'Alice': 30, 'Charlie': 16, 'Diana': 33, 'Bob': 18}
2025-01-20 16:15:30.819 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Charlie'}
2025-01-20 16:15:30.829 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Buzz messages for everyone.', 'author': 'Charlie'}
2025-01-20 16:15:30.830 | INFO     | __main__:process_message:95 - Message received from author: Charlie
2025-01-20 16:15:30.830 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 21, 'Alice': 30, 'Charlie': 17, 'Diana': 33, 'Bob': 18}
2025-01-20 16:15:31.825 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Charlie'}
2025-01-20 16:15:31.834 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'This is a buzz message.', 'author': 'Charlie'}
2025-01-20 16:15:31.834 | INFO     | __main__:process_message:95 - Message received from author: Charlie
2025-01-20 16:15:31.834 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 21, 'Alice': 30, 'Charlie': 18, 'Diana': 33, 'Bob': 18}
2025-01-20 16:15:32.829 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Streaming data is fun.', 'author': 'Alice'}
2025-01-20 16:15:32.834 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Streaming data is fun.', 'author': 'Alice'}
2025-01-20 16:15:32.834 | INFO     | __main__:process_message:95 - Message received from author: Alice
2025-01-20 16:15:32.834 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 21, 'Alice': 31, 'Charlie': 18, 'Diana': 33, 'Bob': 18}
2025-01-20 16:15:33.835 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-01-20 16:15:33.845 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Hello, Kafka world!', 'author': 'Diana'}
2025-01-20 16:15:33.845 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:15:33.845 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 21, 'Alice': 31, 'Charlie': 18, 'Diana': 34, 'Bob': 18}
2025-01-20 16:15:34.843 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Kafka is awesome.', 'author': 'Bob'}
2025-01-20 16:15:34.852 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Kafka is awesome.', 'author': 'Bob'}
2025-01-20 16:15:34.852 | INFO     | __main__:process_message:95 - Message received from author: Bob
2025-01-20 16:15:34.853 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 21, 'Alice': 31, 'Charlie': 18, 'Diana': 34, 'Bob': 19}
2025-01-20 16:15:35.850 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Eve'}
2025-01-20 16:15:35.859 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'I love Python!', 'author': 'Eve'}
2025-01-20 16:15:35.859 | INFO     | __main__:process_message:95 - Message received from author: Eve
2025-01-20 16:15:35.859 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 22, 'Alice': 31, 'Charlie': 18, 'Diana': 34, 'Bob': 19}
2025-01-20 16:15:36.857 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Charlie'}
2025-01-20 16:15:36.864 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'JSON makes life easier.', 'author': 'Charlie'}
2025-01-20 16:15:36.864 | INFO     | __main__:process_message:95 - Message received from author: Charlie
2025-01-20 16:15:36.864 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 22, 'Alice': 31, 'Charlie': 19, 'Diana': 34, 'Bob': 19}
2025-01-20 16:15:37.863 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Charlie'}
2025-01-20 16:15:37.867 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'I love Python!', 'author': 'Charlie'}
2025-01-20 16:15:37.867 | INFO     | __main__:process_message:95 - Message received from author: Charlie
2025-01-20 16:15:37.867 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 22, 'Alice': 31, 'Charlie': 20, 'Diana': 34, 'Bob': 19}
2025-01-20 16:15:38.868 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Charlie'}
2025-01-20 16:15:38.876 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'I love Python!', 'author': 'Charlie'}
2025-01-20 16:15:38.876 | INFO     | __main__:process_message:95 - Message received from author: Charlie
2025-01-20 16:15:38.876 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 22, 'Alice': 31, 'Charlie': 21, 'Diana': 34, 'Bob': 19}
2025-01-20 16:15:39.874 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Diana'}
2025-01-20 16:15:39.883 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'I love Python!', 'author': 'Diana'}
2025-01-20 16:15:39.883 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:15:39.883 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 22, 'Alice': 31, 'Charlie': 21, 'Diana': 35, 'Bob': 19}
2025-01-20 16:15:40.877 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Streaming data is fun.', 'author': 'Diana'}
2025-01-20 16:15:40.880 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Streaming data is fun.', 'author': 'Diana'}
2025-01-20 16:15:40.880 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:15:40.880 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 22, 'Alice': 31, 'Charlie': 21, 'Diana': 36, 'Bob': 19}
2025-01-20 16:15:41.882 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Eve'}
2025-01-20 16:15:41.887 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Eve'}
2025-01-20 16:15:41.887 | INFO     | __main__:process_message:95 - Message received from author: Eve
2025-01-20 16:15:41.888 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 23, 'Alice': 31, 'Charlie': 21, 'Diana': 36, 'Bob': 19}
2025-01-20 16:15:42.888 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Eve'}
2025-01-20 16:15:43.893 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-20 16:15:44.899 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Alice'}
2025-01-20 16:15:45.904 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Bob'}
2025-01-20 16:15:46.910 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'I love Python!', 'author': 'Bob'}
2025-01-20 16:15:47.916 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-20 16:15:48.922 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Alice'}
2025-01-20 16:15:49.928 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Diana'}
2025-01-20 16:15:50.932 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Streaming data is fun.', 'author': 'Eve'}
2025-01-20 16:15:51.937 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Have a great day!', 'author': 'Charlie'}
2025-01-20 16:15:52.939 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'JSON makes life easier.', 'author': 'Eve'}
2025-01-20 16:15:53.945 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Diana'}
2025-01-20 16:15:54.950 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Charlie'}
2025-01-20 16:15:55.954 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Distributed systems are fascinating.', 'author': 'Charlie'}
2025-01-20 16:15:55.973 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Distributed systems are fascinating.', 'author': 'Charlie'}
2025-01-20 16:15:55.973 | INFO     | __main__:process_message:95 - Message received from author: Charlie
2025-01-20 16:15:55.973 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 23, 'Alice': 31, 'Charlie': 22, 'Diana': 36, 'Bob': 19}
2025-01-20 16:15:56.960 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Bob'}
2025-01-20 16:15:56.971 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Buzz messages for everyone.', 'author': 'Bob'}
2025-01-20 16:15:56.971 | INFO     | __main__:process_message:95 - Message received from author: Bob
2025-01-20 16:15:56.971 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 23, 'Alice': 31, 'Charlie': 22, 'Diana': 36, 'Bob': 20}
2025-01-20 16:15:57.968 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-20 16:15:57.977 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'This is a buzz message.', 'author': 'Eve'}
2025-01-20 16:15:57.977 | INFO     | __main__:process_message:95 - Message received from author: Eve
2025-01-20 16:15:57.977 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 24, 'Alice': 31, 'Charlie': 22, 'Diana': 36, 'Bob': 20}
2025-01-20 16:15:58.970 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-20 16:15:58.978 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Diana'}
2025-01-20 16:15:58.978 | INFO     | __main__:process_message:95 - Message received from author: Diana
2025-01-20 16:15:58.978 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 24, 'Alice': 31, 'Charlie': 22, 'Diana': 37, 'Bob': 20}
2025-01-20 16:15:59.977 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-20 16:15:59.982 | INFO     | __main__:process_message:89 - Processed JSON message: {'message': 'Data engineering is my passion.', 'author': 'Alice'}
2025-01-20 16:15:59.982 | INFO     | __main__:process_message:95 - Message received from author: Alice
2025-01-20 16:15:59.983 | INFO     | __main__:process_message:101 - Updated author counts: {'Eve': 24, 'Alice': 32, 'Charlie': 22, 'Diana': 37, 'Bob': 20}
2025-01-20 16:16:00.980 | INFO     | __main__:main:170 - Sent message to topic 'buzzline_json': {'message': 'Buzz messages for everyone.', 'author': 'Diana'}
